"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P4";"P5";"P6";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_8";"P7_9";"P7_10";"P7_11";"P7_12";"P8";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3492;0;29389;1092;2;1;14;0;2;3;2;42;1;1;1;0;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;3;2;4;51;22;6;6;998;999;97;0;9997;0;9997;8;1;1;1;1;1;5;2;2;7;7;7;1;7;7;1;1;1;7;7;1;7;7;1;7;7;1;1;7;7;7;0;0;0;4;0;0;3;4;2;0;0;2;0;0;4;0;0;3;4;0;0;0;2;0;2;3;11;2;4;1;1;1;2;2;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;0;14;0;-4;"";"";2;1;25;4;14;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9997;0;9997;0;9997;6;2;2;0,96755;1,33082
3492;0;636;16;2;1;14;21;5;2;1;37;1;1;1;0;4;2;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;4;7;9;3;8;6;22;2;10;3;2;0;7;1;1;1;1;1;6;1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;3;1;1;3;4;1;2;1;4;1;1;3;3;1;2;3;2;2;4;1;3;1;2;2;3;13;1;5;1;1;1;1;1;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;15;0;-4;"";"";2;1;25;4;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;2;2;6;1;2;0,56679;0,8054
3492;0;3424;128;2;1;14;21;5;2;2;54;1;1;1;0;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;2;3;3;11;58;6;11;15;6;1;10;1;9998;0;4;1;1;1;1;7;4;5;1;7;1;1;1;1;7;1;1;1;7;1;1;7;1;1;1;7;1;7;7;7;7;0;98;5;5;5;0;7;5;6;0;5;7;0;7;5;98;0;7;0;0;0;0;1;1;1;3;13;2;4;2;1;1;2;8;3;2;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;3;0;48;1;0;0;0;59;0;-4;"";"";2;1;25;4;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9998;1;1;1;6;2;2;0,53814;0,81096
3492;0;6463;235;2;1;14;21;5;2;2;44;1;1;1;0;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;51;1;6;50;7;6;96;10;9998;0;5;6;1;1;1;1;1;4;1;2;7;7;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;1;7;1;7;0;0;1;1;0;0;1;1;1;0;2;1;0;3;1;0;0;2;1;0;1;0;1;2;5;3;8;1;3;1;1;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;8995;2;2;6;3;2;0,67732;0,75232
3492;0;9981;372;2;1;14;21;5;2;1;57;1;1;1;0;4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;3;3;4;24;51;18;24;51;3;8;10;9998;0;9997;5;1;1;1;1;1;3;1;2;7;1;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;1;7;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;1;1;1;8996;9997;3;11;2;3;1;1;1;3;3;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;-4;"";"";2;1;25;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;8996;8996;6;3;2;0,40705;0,76827
3492;0;14685;542;2;1;14;21;5;2;2;60;1;1;1;0;2;2;2;1;1;2;1;1;1;1;1;1;1;2;1;3;1;4;16;18;13;13;35;6;3;10;3;2;0;8;1;1;1;1;1;7;1;8;7;7;7;1;7;7;1;1;1;1;7;1;1;1;1;1;7;1;1;7;7;7;0;0;0;1;0;0;1;98;1;1;0;1;98;2;98;98;0;98;98;0;0;0;1;3;3;3;9;1;6;1;1;1;2;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;21;0;-4;"";"";2;1;25;4;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;3;3;6;2;1;0,42197;0,82237
3492;0;35234;1284;1;1;14;21;5;2;1;69;1;1;1;0;1;2;1;1;2;1;2;1;1;1;1;1;2;1;2;1;2;2;50;83;21;21;998;999;1;10;1;21;0;1;1;1;1;1;6;1;5;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;0;6;6;7;8;6;8;7;6;5;8;8;6;8;6;7;0;8;7;7;6;6;1;1;21;3;6;5;0;1;2;0;0;3;96;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;15;0;-4;"";"";3;1;25;5;16;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;4;12;6;0,53113;0,79928
3492;0;37767;1388;2;1;14;21;5;2;1;25;1;1;1;0;2;2;3;1;2;1;2;1;1;2;1;1;1;2;1;2;4;4;11;998;999;9;998;999;2;10;2;3;0;7;1;1;1;1;3;8;5;5;7;7;7;1;7;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;0;0;3;0;0;3;0;3;0;0;3;0;0;3;0;0;6;0;0;0;0;1;2;2;3;10;6;0;2;5;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;5;0;-4;"";"";3;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;16;3;0,49484;0,83761
3492;0;40713;1486;2;1;14;21;5;2;2;50;1;1;1;0;2;3;1;1;2;2;1;1;1;2;1;1;1;1;1;3;2;4;1;20;80;6;1;80;97;10;9998;0;9998;5;1;1;1;1;7;5;5;1;7;1;1;1;7;1;1;1;1;7;7;1;7;1;1;1;7;1;7;7;1;7;0;7;7;7;0;7;5;5;7;0;0;7;0;5;5;7;0;7;0;0;7;0;1;1;1;3;6;5;0;1;1;1;4;3;3;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;36;0;0;1;0;42;3;-4;"";"";3;1;25;5;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9998;1;1;4;4;2;1,11319;0,81096
3492;0;41158;1500;2;1;14;21;5;2;2;64;1;1;1;0;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;3;4;5;58;1;999;58;6;999;4;10;21;1;0;5;1;1;1;1;9;2;2;1;7;7;7;7;7;7;1;7;1;7;7;7;7;7;7;7;7;1;1;7;7;7;0;0;0;0;0;0;10;0;7;0;0;0;0;0;0;0;0;10;7;0;0;0;1;1;1;3;4;1;3;3;3;0;0;6;12;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;17;0;-4;"";"";3;1;25;5;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;1;1;3;15;5;2,11192;0,82237
3492;0;43897;1608;2;1;14;21;5;2;1;65;1;1;1;0;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2;52;80;1;20;7;8;1;10;21;1;0;1;1;1;1;1;8;4;9;1;7;1;1;1;7;1;1;1;1;1;1;1;7;1;1;7;7;1;7;7;1;1;0;10;6;7;0;8;9;9;7;8;8;8;0;7;8;0;0;8;0;0;6;8;1;21;21;3;7;2;1;1;4;0;0;5;12;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;14;0;-4;"";"";3;1;25;5;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;5;16;5;0,33701;0,79928
3492;0;46566;1714;2;1;14;21;5;2;2;62;1;1;1;0;2;2;2;1;2;1;1;1;1;2;1;1;2;1;1;3;2;3;6;1;18;11;10;20;1;10;1;8;0;1;1;1;1;1;8;1;9;1;7;1;1;1;7;7;1;1;1;7;1;1;1;1;7;7;7;1;1;7;7;7;0;8;9;9;0;0;9;10;10;0;8;10;8;10;0;0;0;9;8;0;0;0;1;1;8;3;2;2;1;1;4;0;0;9;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;21;0;0;0;0;31;0;-4;"";"";3;1;25;5;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8;1;1;1;2;16;3;2,96737;0,82237
3492;0;47338;1741;2;1;14;21;5;2;2;31;2;2;2;323;1;2;3;1;2;1;1;1;1;1;1;1;2;2;2;3;3;2;22;13;3;21;998;999;96;10;2;1;0;1;1;1;1;1;1;10;9;5;7;7;7;7;7;7;1;1;1;7;7;1;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;10;6;3;0;0;8;0;0;0;0;0;0;0;0;0;0;4;0;2;3;6;2;1;2;7;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;10;0;-4;"";"";3;1;25;5;17;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;1;2;0;9996;4;14;2;1,43646;0,96602
3492;0;58257;2094;1;1;14;21;5;2;2;48;1;1;1;0;4;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;4;4;51;1;58;51;6;8;97;4;9977;0;9997;7;1;1;1;1;2;2;1;5;7;7;7;1;7;7;1;7;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;0;0;1;0;0;1;0;2;0;0;3;0;2;0;0;0;1;0;0;0;0;1;9977;9997;3;7;4;0;5;1;1;3;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;-4;"";"";3;1;25;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9977;0;9977;9977;9977;5;3;2;0,53814;0,81096
3492;0;60054;2148;2;1;14;21;5;2;1;49;1;1;1;0;5;3;3;1;1;1;1;1;1;2;2;1;1;1;2;2;2;4;8;24;11;997;998;999;3;7;2;3;0;5;1;1;1;1;5;5;4;6;7;7;7;1;7;7;1;1;1;7;7;1;7;1;1;1;7;1;7;1;7;7;0;0;0;5;0;0;4;5;3;0;0;3;0;5;5;5;0;4;0;4;0;0;1;3;3;3;4;2;1;1;1;1;8;2;4;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;32;0;0;0;0;42;0;-4;"";"";3;1;25;5;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;3;3;3;8;3;3,88485;0,73731
3492;0;60403;2155;2;1;14;21;5;2;2;38;1;1;1;0;2;2;2;1;1;2;1;1;1;1;2;1;2;1;2;3;2;2;7;9;6;9;6;51;1;10;1;21;0;2;1;1;1;1;7;4;6;1;7;7;7;7;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;0;0;0;6;0;6;0;0;5;0;0;0;0;0;5;0;0;0;0;1;1;1;3;11;6;0;1;4;0;0;3;4;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;50;1;0;0;0;66;0;-4;"";"";3;1;25;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;16;3;0,67732;0,75232
3492;0;61822;2190;1;1;14;21;5;2;1;52;1;1;1;0;1;4;2;1;1;1;1;1;1;2;1;1;2;1;9;2;2;4;7;1;8;1;51;8;2;10;2;3;0;8;1;1;1;1;1;5;2;2;7;1;1;1;7;7;1;7;1;7;1;1;1;1;1;1;7;1;7;7;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;1;1;2;0;2;3;11;2;3;1;1;1;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;11;0;-4;"";"";3;1;25;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;0;9997;6;2;2;0,46967;0,73731
3492;0;66393;2322;2;1;14;21;5;2;1;44;1;1;1;0;2;5;5;1;2;1;1;2;1;1;2;2;2;2;2;4;2;4;51;11;58;35;18;73;97;0;9999;0;9997;5;1;1;7;7;1;1;0;0;7;7;7;7;7;7;1;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;2;0;9997;3;4;2;1;3;8;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-4;"";"";3;1;25;5;25;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9997;0;9997;3;15;3;3,25522;0,8054
3492;0;69190;2399;2;1;14;21;5;2;1;75;1;1;1;0;1;2;1;1;2;2;1;1;1;2;1;1;2;2;1;3;2;2;7;1;20;997;999;999;97;0;9997;0;9997;3;1;1;1;1;3;1;3;1;7;1;1;1;7;1;1;1;1;7;1;1;7;1;1;7;7;1;7;7;1;1;0;6;6;7;0;5;3;5;5;0;5;5;0;6;7;0;0;7;0;0;5;5;2;0;1;3;11;4;0;1;2;0;0;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-4;"";"";4;1;25;6;11;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;9997;0;9997;0;9997;6;12;2;0,36126;0,8552
3492;0;70401;2437;1;1;14;21;5;2;1;58;1;1;1;0;2;2;2;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;11;1;52;54;29;998;8;10;2;9993;0;8;1;1;1;1;1;8;1;6;1;1;1;1;7;1;1;1;1;7;1;1;1;1;1;7;1;1;1;7;1;1;2;1;1;1;0;2;1;1;1;0;1;1;1;2;1;0;1;2;1;0;1;1;1;2;2;3;11;1;5;1;2;0;0;2;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;31;0;-4;"";"";4;1;25;6;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;2;2;6;12;2;0,40705;0,76827
3492;0;72623;2504;2;1;14;21;5;2;2;33;1;1;2;126;4;3;3;2;2;2;1;1;1;1;1;1;2;1;1;2;2;4;24;8;16;51;1;16;2;10;2;9998;0;7;1;1;1;1;1;9;2;2;1;1;7;1;7;7;1;1;1;7;7;1;7;7;1;7;7;7;7;7;7;7;2;5;0;3;0;0;2;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;1;2;2;3;14;2;3;1;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;7;0;-4;"";"";4;1;25;6;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;6;2;1;0,71807;0,96602
3492;0;73463;2529;2;1;14;21;5;2;1;28;1;1;1;0;2;4;4;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;7;51;999;7;8;22;96;10;1;8995;0;2;1;1;1;1;6;5;4;1;7;1;1;1;1;7;1;1;1;7;7;1;7;1;1;7;7;1;7;7;7;1;0;5;7;6;7;0;4;6;3;0;0;4;0;6;8;0;0;7;0;0;0;6;1;21;21;3;10;4;0;2;1;1;2;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-4;"";"";4;1;25;6;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8995;1;21;21;6;2;4;0,49484;0,83761
3492;0;74984;2575;1;1;14;21;5;2;2;24;1;1;1;0;1;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;19;17;7;7;20;27;4;10;21;1;0;2;1;1;1;1;8;2;9;1;7;1;1;1;7;7;1;1;1;7;1;1;1;1;1;7;7;1;7;7;7;7;0;7;9;9;0;0;9;9;7;0;8;9;8;8;10;0;0;8;0;0;0;0;1;21;21;3;10;6;0;2;1;1;3;3;2;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;43;0;0;0;0;58;1;-4;"";"";4;1;25;6;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;6;3;1;0,93039;1,87655
3492;0;76248;2613;2;1;14;21;5;2;1;39;1;1;1;0;5;2;2;1;2;1;1;1;1;1;2;1;1;1;2;2;4;5;51;996;999;8;7;18;97;10;1;16;0;3;1;1;1;1;3;1;1;2;7;1;1;1;7;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;2;3;3;0;0;1;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;1;1;1;3;7;5;0;1;1;1;3;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;9;0;-4;"";"";4;1;25;6;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8995;1;1;1;5;3;3;0,56679;0,8054
3492;0;77002;2628;2;1;14;21;5;2;2;79;1;1;1;0;1;2;1;2;2;1;1;2;1;2;2;2;2;1;2;1;2;4;1;65;22;65;55;998;1;9;1;9998;0;4;1;1;1;1;7;2;7;1;7;7;1;1;7;7;1;1;1;7;7;1;7;1;1;7;7;1;7;7;1;1;0;0;8;5;0;0;7;98;7;0;0;7;0;9;5;0;0;9;0;0;98;98;1;1;1;3;5;5;0;1;2;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-4;"";"";4;1;25;6;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9998;1;1;1;5;12;4;0,91923;2,11917
3492;0;77347;2640;1;1;14;21;5;2;2;60;1;1;1;0;5;5;5;2;1;1;1;1;1;2;1;1;2;1;2;1;3;4;24;18;998;18;998;999;2;10;2;3;0;8;1;1;1;1;1;7;1;8;7;7;7;7;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;1;7;7;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;4;0;1;0;0;1;2;2;2;0;4;0;1;4;0;0;5;12;2;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;15;0;-4;"";"";4;1;25;6;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;1;16;5;2,96737;0,82237
3492;0;80951;2734;2;1;14;21;5;2;1;70;1;1;1;0;2;2;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;7;16;21;78;998;999;99;10;1;2;0;5;1;1;1;1;6;5;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;8;6;7;6;7;8;8;6;8;8;9;7;6;6;8;7;7;6;6;1;1;9999;3;15;1;5;3;2;0;0;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;13;0;-4;"";"";4;1;25;6;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;1;1;6;12;1;0,33701;0,79928
3492;0;83342;2795;2;1;14;21;5;2;2;83;1;1;1;0;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;3;5;24;58;22;54;58;29;2;10;2;3;0;10;1;1;1;1;1;10;1;9;7;1;1;1;7;1;1;1;1;7;1;1;7;7;1;7;7;1;7;7;1;7;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;2;0;0;1;0;1;2;2;3;2;1;6;3;2;0;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;-4;"";"";7;1;25;2;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;2;12;2;3,9363;2,11917
3492;0;86278;2857;2;1;14;21;5;2;2;62;1;1;1;0;2;2;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;4;24;8;20;20;8;24;2;10;2;9997;0;6;1;1;1;1;1;9;1;3;7;1;1;1;7;1;1;1;1;7;1;1;7;7;1;1;7;1;7;7;7;7;0;1;1;1;0;5;1;1;1;0;1;1;0;0;1;1;0;1;0;0;0;0;1;2;2;3;11;1;3;5;1;3;2;4;96;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;44;0;-4;"";"";7;1;25;2;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;2;6;0,42197;0,82237
3492;0;89733;2928;2;1;14;21;5;2;2;39;1;1;1;0;2;2;3;1;1;1;1;1;1;1;1;1;2;2;2;3;2;4;24;7;8;8;9;7;97;10;2;9998;0;5;1;1;1;1;1;5;4;4;7;1;7;1;7;7;1;7;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;4;0;3;0;0;4;0;2;0;0;4;0;4;0;0;0;7;0;0;0;0;1;2;2;3;11;1;3;1;1;1;4;2;3;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;33;0;0;1;0;42;0;-4;"";"";7;1;25;2;13;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;9998;2;2;2;6;4;2;0,67732;0,75232
